appId,title,description,genres,primaryGenre,contentRating,size,supportedVersion,released,version,price,developer,score,reviews,store,title length ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.thetisgames.ios.trainsimulator.free,Train Simulator 2015 Free - United States of America USA and Canada Route - North America Rail Lines,"Train Simulator 2015 - United States of America USA and Canada Route - North America Rail Lines its finally free here!

Easy to play! We are happy to announce our newest Train Simulator with the same experience on desktops now in your mobile device! 
You ","[""Games"",""Travel"",""Adventure"",""Simulation""]",Games,4+,136990720,8,30/05/2015,1.2.2,0,Thetis Consulting,2.5,208,App store,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.pixelfederation.Trainstation,TrainStation - Game on Rails,"The best and most popular railway simulation game, enjoyed by over 20 million players!

Experience the most amazing train ride of your life! Explore the largest collection of steam, diesel, electric and maglev trains, exciting themes, plus tons of achieve","[""Games"",""Family"",""Simulation"",""Entertainment""]",Games,12+,101036032,5,18/03/2015,1.0.54,0,"PIXEL FEDERATION, s.r.o.",4,1717,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca.struct.trainyard,Trainyard,"New iOS 11 update coming soon! :)

Trainyard has the best user review scores on the entire App Store!

+ Innovative and challenging puzzle mechanic
+ Smooth difficulty curve
+ 100 main puzzles and over 50 bonus puzzles
+ Hundreds of ways to solve each puz","[""Games"",""Education"",""Puzzle"",""Board""]",Games,4+,8089871,10,10/06/2010,1.66,0.99,Matt Rix,5,20595,App store,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca.struct.trainyardExpress,Trainyard Express,"New iOS 11 update coming soon! :)

""The best puzzle game on the App Store.""

What's the difference between Trainyard and Express? In the full game there are more than 100 more puzzles, and you can even MAKE YOUR OWN PUZZLES.

The full game also has splitt","[""Games"",""Board"",""Puzzle"",""Education""]",Games,4+,8098766,10,30/09/2010,1.66,0,Matt Rix,4.5,39947,App store,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.backflipstudios.transformersearthwars,Transformers: Earth Wars,"***TRANSFORMERS ROBOTS IN DISGUISE!*** Join the battle of good vs evil, and face off as an Autobot or as a Decepticon in this strategy game of war. Choose a side, and assemble the ultimate team of Transformers the galaxy has ever seen. Join forces with Tr","[""Games"",""Strategy"",""Simulation""]",Games,12+,244074496,4,31/05/2016,1.7,0,Backflip Studios,4.5,27179,App store,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.kabam.bigrobot,TRANSFORMERS: Forged to Fight,"Calling all Autobots, Decepticons, Predacons and Maximals!

Join Optimus Prime, Megatron, Bumblebee, Waspinator, Rhinox, Grimlock, Soundwave and many more of your favorite bots in the battle for supremacy where Transformers universes collide. This excitin","[""Games"",""Role Playing"",""Action"",""Entertainment""]",Games,12+,211170304,4,05/04/2017,7.2.0,0,Kabam,4.5,34107,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.gameinsight.transportempire,Transport Empire,,"[""Games"",""Strategy"",""Simulation"",""Entertainment""]",Games,4+,134181888,6,10/04/2014,2.2.10,0,Game Insight,4,4929,App store,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.hirojaca.trap2,TrapAdventure 2 -Hardest Retro Game,"This game is the sequel to the ""TrapAdventure"".
MFi game controller supported.
----------------
Caution!! This may be the most hardest, irritating, frustrating game EVER.

If you tend to exasperate often, I recommend you not play this game.

It will liter","[""Games"",""Arcade"",""Action""]",Games,4+,36400128,6,30/06/2016,1.17,0,HIROYOSHI OSHIBA,3,977,App store,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.playforge.TreeOfLife,Tree World: Free Pocket Pet Adventure,"From the makers of Zombie Farm and Zombie Battle.

Can you grow your tree to the sky and make it a home for 1 pet, 2 pets, 300+ pets?
** DISCOVER a kingdom filled with the adorable Caterpillow critter, Nautilus critter, Pandacorn critter and more!
** COLL","[""Games"",""Entertainment"",""Family"",""Simulation""]",Games,4+,95035392,7,28/03/2012,2.0.5,0,Behaviour Interactive Inc.,4.5,139632,App store,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ThunderGameWorks.Trenches,Trenches,"*****************************
The original Trenches makes its return this holiday season! Stay tuned for a large helping of new Trenches games coming soon! Happy Holidays and slay on, mates!
*****************************


It's Europe 1914 and the world p","[""Games"",""Strategy"",""Entertainment"",""Action""]",Games,17+,37340259,9,24/12/2009,1.9.3,0.99,"Catapult Consulting, LLC",4,26697,App store,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.deemedya.trialxtreme,Trial Xtreme 1,"#1 Racing game in Japan
#1 Racing game in Portugal
#1 Racing game in Switzerland
#2 Racing game in France
#2 Racing game in Russia
#2 Racing game in UK
#2 Racing game in Germany
#3 Racing game in China


An interactive game that invites you to join the en","[""Games"",""Sports"",""Racing""]",Games,4+,64745472,8,11/11/2011,1.9,1.99,Deemedya INC,4,2155,App store,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.x3m.tx3,Trial Xtreme 3,,"[""Games"",""Sports"",""Racing""]",Games,17+,816241664,5,09/01/2013,2.4,0,Deemedya M.S. Ltd.,4,5530,App store,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.x3m.tx4,Trial Xtreme 4,,"[""Games"",""Racing"",""Sports""]",Games,4+,807256064,5,14/01/2015,2.7.0,0,Deemedya INC,4,6630,App store,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ubisoft.redlynx.trialsfrontier,Trials Frontier,"Play the mobile version of the best-selling and critically-acclaimed Trials series, by the award-winning developer RedLynx!

Experience the ultimate SKILL-BASED BIKE RACING GAME on your smartphone and tablet!
Ride your motorcycles on extremely addictive t","[""Games"",""Racing"",""Arcade""]",Games,12+,275218432,5,10/04/2014,6.6.0,0,Ubisoft,4.5,52264,App store,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.kalio.iphone.tridefense-free,TriDefense Free,"Gain control of Zorganto, fighting your way against the Bombdroids, with an arsenal of powerful towers.

TriDefense is a new tower defense game with a unique feature: modifiable terrain. This opens a whole new world of possible strategies to win the game.","[""Games"",""Strategy"",""Entertainment"",""Simulation""]",Games,9+,17023443,10,09/12/2009,1.3.4,0,Kalio Ltda.,3,2886,App store,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.triennale.GameCollection,Triennale Game Collection,,"[""Games"",""Puzzle"",""Adventure""]",Games,9+,427895808,5,16/06/2016,1.8,0,La Triennale di Milano,3,58,App store,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.LakeEffectApplications.TriggerFist,Trigger Fist,"Forged in the minds of battle-hardened gamers, Trigger Fist delivers precisely what you want in the shooter experience. Fluid controls coupled with exceptional gameplay.

""Finally, a Shooter Tailor Made for Mobile"" - TouchArcade (4.5/5)

""Any doubt that I","[""Games"",""Entertainment"",""Arcade"",""Action""]",Games,12+,673330176,6,08/08/2012,1.12,0,Lake Effect Applications,4.5,73940,App store,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mobilityware.TriPeaksFree,TriPeaks Solitaire: Card Game,,"[""Games"",""Card"",""Casino""]",Games,4+,210272256,4,19/02/2015,2.5.0,0,MobilityWare,4.5,28068,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.gsn.ios.tripeaks2,TriPeaks: Play Fun Solitaire,,"[""Games"",""Card"",""Puzzle""]",Games,4+,214337536,4,13/08/2014,5.2.1,0,Game Show Network,4.5,64749,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ketchapp.triplejump,Triple Jump,"Keep rolling and do as many jumps as you can!

Just tap the screen and make up to three jumps before touching the ground again. Try not to hit the obstacles! Collect gems to unlock new balls.

How far can you go?","[""Games"",""Entertainment"",""Action"",""Arcade""]",Games,4+,119541760,7,11/06/2015,1.1,0,Ketchapp,4,3375,App store,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.manahouse.trilobite,Triple Lab,,"[""Games"",""Board"",""Puzzle"",""Entertainment""]",Games,4+,39875584,5,,2.15,0,ManaHouse,5,1752,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.spryfox.tripletown,Triple Town - Fun & addictive puzzle matching game,"""I had to force myself to quit playing Triple Town in order to write this review, which might give you some idea of just how addicting it is."" - Gamezebo.com 5 star review.

* Featured FOUR TIMES by Apple in ""New and Noteworthy""!
* Runner up, indie game o","[""Games"",""Strategy"",""Puzzle""]",Games,4+,134705152,6,19/01/2012,1.90.4,0,"Spry Fox, LLC",4.5,19454,App store,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mommy.triplets,Triplet Baby Doctor Salon Spa,"Can you help take care of Mommy & her Newborn Triplets?

Play a super fun new salon, doctor, and makeover game - All In One!

So many Fun Levels & Game Modes:
- The babies are hungry!  Please feed them!
- Dress Mommy Up for the Big Day!
- It's bath tub ru","[""Games"",""Family""]",Games,4+,29438976,5,18/07/2015,1.2,0,Best Fun Games,4,3470,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.etermax.preguntados.pro,Trivia Crack (No Ads),,"[""Games"",""Entertainment"",""Family"",""Trivia""]",Games,4+,348950528,3,06/11/2013,2.97.1,2.99,Etermax,4.5,120784,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.etermax.kingdoms,Trivia Crack Kingdoms,"Choose your favorite topics and prove you're the best at answering questions!

Test your knowledge with a game where true fans can compete and connect with their peers anytime and anywhere. 

From movies and TV series, to sports and history or culture and","[""Games"",""Entertainment"",""Family"",""Trivia""]",Games,4+,231631872,4,13/10/2015,1.5.2,0,Etermax,4,6105,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thinkcube.project205,Trivia Quest鈩 for Kids - general trivia questions for children of all ages,,"[""Games"",""Education"",""Family"",""Trivia""]",Games,4+,7012352,7,25/06/2015,1,0,ThinkCube Inc.,2.5,142,App store,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge.nextep.GameOfThrones,Trivia: Game Of Thrones Edition - Quiz Adventures,"Quiz adventure for Game of Thrones fans, 
Refresh your memory! 

Answer questions to explore all 7 kingdoms.
Questions are scattered through whole Westeros - from Dorne to the Wall and beyond.
Claim and collect all the banners on the map!

Hundreds of que","[""Games"",""Trivia"",""Entertainment"",""Adventure""]",Games,9+,34793472,6,09/04/2016,1.4,0,Nextep,4,3277,App store,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.purplecube.pottertrivia,TriviaCube: Trivia Game for Harry Potter,"Test your knowledge of the Wizarding World of Harry Potter with this ultimate unofficial Harry Potter Trivia Game!

With questions spanning all the books and movies, your knowledge of the magic that is Harry Potter will be tested to the limit!

Work out t","[""Games"",""Trivia"",""Puzzle""]",Games,4+,14076928,6,18/02/2016,1.1,0,Turn 24,2.5,27,App store,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ovilex.trucksimulator3d,Truck Simulator 3D,"Tired of parking trucks? Then you have to play Truck Simulator 3D! Driving a big truck can be difficult, will you be able to finish all the jobs? Truck Simulator 3D is set in USA, inlcudes 11 big american cities, 8 cool trucks to choose from and a lot of ","[""Games"",""Simulation"",""Racing""]",Games,4+,184206336,5,08/01/2014,2,0,Alexandru Marusac,4,5273,App store,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mageeks.trucksim17,Truck Simulator PRO 2,,"[""Games"",""Simulation"",""Entertainment"",""Racing""]",Games,4+,1362121728,6,02/02/2017,1.7,4.99,Mageeks Apps & Games,3.5,641,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ovilex.trucksimulatorusa,Truck Simulator USA,"Want to know what driving an 18 Wheeler feels like? Truck Simulator USA offers a real trucking experience that will let you explore amazing locations. This American Truck Simulator features many semi truck brands, with realistic engine sounds and detailed","[""Games"",""Simulation"",""Racing""]",Games,4+,360148992,4,18/01/2017,1.8.0,0,Alexandru Marusac,4,5491,App store,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.gmstdiostrtrck.truckdriving3droadspeddd,Truck Speed Driving 3D,"speed roads 3d game. this game is a truck simulator game on roads. your goal is to put in the truck without dropping the load to the end point you to deliver within the time stipulated.
- real truck simulator.
- high quality graphics 
- realistic driving pleasure 
have fun..",Simulation,GAME,4+,80740352,7,28/02/2015,4,0,gamestarstudio,4,52694,google store,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.trueaxis.skate,True Skate,"The Official Street League Skateboarding Mobile Game.

#1 game in 80 countries. Loved by skaters all over the world.

Touch Arcade review - 4.5/5 - ""True skate is clearly something special""

Note: True Skate comes with a single skate park and contains add","[""Games"",""Entertainment"",""Sports"",""Action""]",Games,4+,143248384,5,18/10/2012,1.5.5,1.99,True Axis,4,12922,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.Tomer-Rubin.Brave-TOD-free,Truth or Dare - DIRTY Edition,,"[""Games"",""Adventure"",""Role Playing"",""Entertainment""]",Games,12+,64794624,4,,7.2,0,Tomer Rubin,5,996,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.digicom.truthordarelite,Truth or Dare? Fun Party Games,"Discover secrets about your friends, give them the ultimate dare, or just embarrass them in front of their crush. Get the party started with Truth or Dare!

Get the classic house party game in the palm of your hand! Just shake your phone to see whose turn","[""Games"",""Board"",""Entertainment"",""Card""]",Games,17+,113236992,5,02/06/2016,2.0.12,0,Games for Friends LLC,4,12325,App store,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.universomo.truthorliesapp,Truth or Lies,,"[""Games"",""Trivia"",""Entertainment"",""Role Playing""]",Games,4+,2289392,10,15/02/2011,1.0.1,0,HandyGames,2.5,24,App store,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.rappidstudios.trygettingabove,Try Getting Above It!,"Try Getting Above It is an easy to learn and hard to master game that will put your patience into a test!

Use your spear to climb the hills, get over the hard game-play and the steep slopes.
Try to complete the levels before the time ends!
Get over with ","[""Games"",""Action"",""Adventure""]",Games,4+,194744320,6,01/08/2018,1.0.00,0,Rappid Studios PC,2,24,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.theholycowstudio.youtubertycoon,Tube Tycoon Simulator - Tapper,"Join in! To become the most famous youtuber! To stun millions of audience with your great talent! And to create incredible shows with fun and joy!

Even as a nobody, you have a golden chance to join the tube and become a successful tuber! With diligent ef","[""Games"",""Entertainment"",""Role Playing"",""Strategy""]",Games,4+,204515328,4,07/09/2016,1.61.3,0,Romit Dodhia,4.5,20648,App store,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sblazer.tuning_g500,Tuning G-500: free ride,"Welcome to the exciting atmosphere of a racing simulator.
G-500 drive on by and large Russian city, collect spare parts and car tuning.
- A large Russian city 90s years
- The system of traffic on the roads
- Modern graphics
- Realistic physics
- In the garage are 4 kinds of improvements",Racing,GAME,4+,35651584,9,12/06/2015,0.2,0,SBlazer,3.5,357,google store,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.metaarcade.tunnelsandtrolls.adventures,Tunnels & Trolls Adventures,"Are you a fan of tabletop role-playing games? How about those old-school RPGs you used to play back in the day? Well, Tunnels & Trolls Adventures is one of the best pen and paper text adventure games in which you get to select an adventure story and foray","[""Games"",""Adventure"",""Role Playing"",""Books""]",Games,12+,172472320,4,10/08/2017,2.0.66,0,"MetaArcade, Inc.",3.5,162,App store,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.secretexit.trdismount,Turbo Dismount庐,,"[""Games"",""Action"",""Simulation"",""Entertainment""]",Games,12+,352475136,6,24/09/2014,1.33.0,0,Secret Exit Ltd.,4.5,28930,App store,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sidheinteractive.sif.TURBO,Turbo FAST,"Challenge your friends for slick shell upgrades and delicious tomato prize pools!

Head down to the Garage where Tito will show you the ropes and help you trick-out your own sweet ride!

Race, drift, slide and jump your way to the top of the Leaderboards!","[""Games"",""Action"",""Racing""]",Games,4+,94118912,6,16/05/2013,2.1.19,0,PikPok,4.5,19181,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.AysegulTuran.TATall,Turkish Articulation Therapy P,"T眉rk莽e Artik眉lasyon Terapisi PRO
Teach yourself /your child / student / individuals how to pronounce and to listen the sounds in the Turkish language.
T眉rk莽e Artik眉lasyon Terapisi is the only articulation & speech app in Turkish. Created by Speech & Language Clinican Ay艧eg眉l Turan庐.
When you purchase All Sounds Programs at once you save up to 45%
It is a complete articulation program offering at the word and phrase level 21 sounds in the Turkish. Seven engaging activities are presented via over 1600 real photographs isolated on a white background that are easy to identify. The whole program is based on standard Istanbul Turkish.
T眉rk莽e Artik眉lasyon Terapisi P also includes:
-Customize word lists
-Scoring
-Voice recording for auditory feedback
-Quick tutorials on teaching both in Turkish & in English
-International Phonetic Alphabet cues on each sound program
-Simplified special needs category in the beginning of each sound program
-Pop up game
-Over 1600 flashcards in all sounds
-Comprehension games after every target sound
-Auditory discrimination activities on Turkish minimal pairs
-Sight words reading on each sound program 
Since T眉rk莽e Artik眉lasyon Terapisi P supports activities that encourage, attention, listening, phonological awareness and production of vowel - consonant combinations, can help parents, teachers support regular speech practice. 
Finally, this articulation & speech bundle is also suitable for those who have Down鈥檚 Syndrome, Autism,  ADD,  Mental Retardation,  Dyslexia,  Speech  Apraxia,  Speech Delayed alongside Bilingual children and adults and adults who have Parkinson disease and Aphasia.
Project Manager: Ay艧eg眉l Turan
Photo Editors : Engin K谋l谋莽, Ayd谋n Tibet
Photographs : Ay艧eg眉l Turan
Software Support : G Boson Interactive
Copyright漏2017 by Ay艧eg眉l Turan庐",Educational,GAME,4+,26214400,7,31/05/2017,1.1.9,40.99,Ay艧eg眉l Turan,5,13,google store,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
br.com.tapps.turtleevolution,Turtle Evolution | Tortoise Clicker Game,,"[""Games"",""Entertainment"",""Family"",""Strategy""]",Games,9+,65203200,6,,1.0.2,0,Tapps Tecnologia da Informa莽茫o Ltda.,5,4665,App store,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.j2developer.TurtleFly,Turtle Fly -  Into Space,"As the first flying turtle, you must use your cola-powered jet-boosters to fly your way to the moon!

If you ever want to make it to outer space, you will need to upgrade everything from your main engine and boosters, to your hat and air resistance. Colle","[""Games"",""Arcade"",""Family"",""Entertainment""]",Games,4+,73345024,5,03/05/2011,9,0,"Vectre, LLC",4.5,19905,App store,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.j2developer.TurtlesHuh,"Turtles, Huh? - Learn to Fly","-iPhone 5 supported
-iOS 7 compatible 

COUPONS rewarded to Turtles, Huh fans. Get points in the game to exchange COUPONS!

Turtles, Huh? The game has 1 Main game and 9 Mini-games.  The game has 2 characters: Turtle and Penguin. The game has 88 missions a","[""Games"",""Arcade"",""Family""]",Games,4+,52224000,9,05/09/2012,7.9999,0,"AppSwarm, Inc.",5,8955,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tutoplay.app,TutoPLAY Best TutoTOONS Games,"TutoPLAY is an all-in-one app pack of most wanted TutoTOONS games.
We hand-selected and added the best TutoTOONS games to one app. Full premium game versions inside with new TutoTOONS games added every month. Just tap and play!

Start Your 7-Day Free Tria","[""Games"",""Education"",""Family""]",Games,4+,42045440,7,20/04/2017,3.1.5,0,TutoPLAY,3.5,156,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.btstudios.2048solitaire,Twenty48 Solitaire,"How to play:
鈥 Merge cards of the same value
鈥 Score mega points with waterfalls
鈥 Make a Twenty48 card to unlock a special bonus

Extras:
鈥 Dozens of themes to unlock and play!
鈥 Awesome Power Up cards: Wild Cards, Bomb Cards and more...","[""Games""]",Games,12+,198007808,4,13/02/2018,1.10.9,0,Voodoo,4.5,29191,App store,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.g5e.twinmoonspg,Twin Moons庐,,"[""Games"",""Puzzle"",""Entertainment"",""Adventure""]",Games,4+,91038720,4,06/10/2016,0.11.1001,0,G5 Entertainment AB,4,12531,App store,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ketchapp.twist,Twist,"Stay on the platforms and do as many jumps as you can.

Just tap the screen to jump and twist the platforms. Try not to fall off the edges!

Collect gems to unlock new balls and platform colors.

What is your best score ?","[""Games"",""Arcade"",""Action"",""Entertainment""]",Games,4+,140345344,7,11/11/2015,1,0,Ketchapp,4,34347,App store,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tastypill.twistyarrow,Twisty Arrow!,Twisty Arrow is a simple tapping strategy game fun for users of for all ages. Shoot arrows at the spinning circle target but don't touch the other arrows. Use the right strategy to improve your accuracy and hit the bullseye on the circle as it twists ever,"[""Games"",""Simulation"",""Music""]",Games,12+,101766144,5,26/02/2016,1.11,0,tastypill,4.5,163744,App store,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.PupInteractive.TwistyRoad,Twisty Road!,,"[""Games"",""Entertainment"",""Action"",""Arcade""]",Games,12+,169518080,4,21/11/2017,1.9.7,0,Voodoo,4.5,66991,App store,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.weplaydots.twodots,Two Dots,"Connect matching dots and solve fun puzzles! Play Free!

Join two brave dots as they progress through beautiful worlds spanning the arctic tundra, fiery jungles, and into outer space in the #1 hit game in over 100 countries.

Be prepared to drop the pesky","[""Games"",""Puzzle"",""Board""]",Games,4+,405849088,5,29/05/2014,4.8.1,0,"Playdots, Inc.",4.5,169855,App store,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
